case_id,stock_code,risk_code,gold_page,evidence_role,requirement,source_authority,section,evidence_id,annotation_file,exact_text_preview,parser_page_present,parser_text_severe_miss,v1_rank,v1_candidate_hit,v1_miss_type,v2_rank,v2_candidate_hit,v2_miss_type,v21_rank,v21_candidate_hit,v21_miss_type,best_rank,partial_completion,miss_type,underlying_miss_type
ipo_2021_03658,3658.HK,redemption_rights,168,primary,required,pre_ipo_investment,,ipo_2021_03658:redemption_rights:13,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,特別權利 ： Cui女士及August Mist均無權享有首次公開發 售前投資項下的任何特別權利,True,False,3,True,hit,3,True,hit,3,True,hit,3,False,hit,hit
ipo_2021_03658,3658.HK,material_litigation_compliance,260,primary,required,legal_disclosure,,ipo_2021_03658:material_litigation_compliance:15,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,我們在日常業務過程中可能會不時牽涉法律程序或爭議（如與客戶、分包商、供 應商及其他方出現的合同爭議）。截至最後實際可行日期，概無可能會對我們的業務、 財務狀況或經營業績產生重大不利影響的針對我們或任何董事提出的任何待決或潛在 的訴訟或仲裁程序或行政程序。,True,False,1,True,hit,1,True,hit,1,True,hit,1,True,hit,hit
ipo_2021_03658,3658.HK,material_litigation_compliance,260,supporting,required,legal_disclosure,,ipo_2021_03658:material_litigation_compliance:16,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,根據中國有關法律法規，我們須為中國僱員作出社會保險基金（包括養老基金、 醫療保險、失業保險、工傷保險及生育保險）及住房公積金供款。於往績記錄期，我們 的若干中國附屬公司並無依照中國法律法規的規定為部分僱員全額繳交社會保險費及 住房公積金。,True,False,1,True,hit,1,True,hit,1,True,hit,1,True,hit,hit
ipo_2021_03658,3658.HK,material_litigation_compliance,261,supporting,required,legal_disclosure,,ipo_2021_03658:material_litigation_compliance:17,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,若我們於其規定的限期前仍不繳納，則可能被處欠繳數額一倍以上三倍以下的罰款。,True,False,,False,candidate_miss,4,True,hit,,False,candidate_miss,4,True,partial_completion,candidate_miss
ipo_2021_03658,3658.HK,material_litigation_compliance,262,cross_check,required,legal_disclosure,,ipo_2021_03658:material_litigation_compliance:18,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,基於上文所述者，我們的中國法律顧問認為，我們被相關機關處以重大行政處罰 的風險為低。鑒於上述者，董事認為，我們於往績記錄期內未有全額繳納社會保險費 及住房公積金不會對我們的業務經營或經營業績產生重大不利影響。,True,False,2,True,hit,2,True,hit,2,True,hit,2,True,hit,hit
ipo_2021_03658,3658.HK,material_litigation_compliance,262,supporting,required,legal_disclosure,,ipo_2021_03658:material_litigation_compliance:19,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,自2021年1月起，我們已在調整僱員社會保險及住房公積金供款基數，務求全面 遵守相關中國法律法規的規定。基於與相關政府部門的溝通，通常於每年指定時間內 調整供款基數，時間因不同地區而異。就此而言，我們預期於2021年10月前按經調整 供款基數，為全體僱員全數繳納社會保險及住房公積金供款。,True,False,2,True,hit,2,True,hit,2,True,hit,2,True,hit,hit
ipo_2021_03658,3658.HK,precommercial_product,175,primary,required,business_section,,ipo_2021_03658:precommercial_product:20,expert_results\ipo_2021_03658\pass1\expert_annotation_v1.json,記錄期，我們主要從四個業務分部產生收入：,True,False,,False,candidate_miss,14,True,ranking_miss,8,True,ranking_miss,8,False,ranking_miss,ranking_miss
ipo_2021_06601,6601.HK,cash_runway,450,primary,required,accountants_report,,ipo_2021_06601:cash_runway:0,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,"經營活動所得（所用）現金淨額 575,349 (113,653) 472,621 67,801 (28,816)",True,False,2,True,hit,2,True,hit,4,True,hit,2,True,hit,hit
ipo_2021_06601,6601.HK,cash_runway,451,supporting,required,accountants_report,,ipo_2021_06601:cash_runway:1,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,"以銀行結餘及現金列示的 年╱期末現金及現金等價物 114,916 209,897 511,035 113,422 290,665",True,False,5,True,hit,5,True,hit,6,True,ranking_miss,5,True,partial_completion,ranking_miss
ipo_2021_06601,6601.HK,continuous_loss,444,primary,required,accountants_report,,ipo_2021_06601:continuous_loss:2,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,"年╱期內溢利及 全面收入總額 11 170,175 177,035 184,360 174,669 214,909",True,False,6,True,ranking_miss,6,True,ranking_miss,1,True,hit,1,False,hit,hit
ipo_2021_06601,6601.HK,revenue_growth,444,primary,required,accountants_report,,ipo_2021_06601:revenue_growth:3,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,"收入 6 1,346,214 1,350,073 1,383,402 1,250,046 1,461,375",True,False,33,True,ranking_miss,31,True,ranking_miss,27,True,ranking_miss,27,False,ranking_miss,ranking_miss
ipo_2021_06601,6601.HK,customer_concentration,210,primary,required,business_section,,ipo_2021_06601:customer_concentration:4,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,截至2017年、2018年及2019年12月31日止年度以及截至2020年9月30日止九個月，對我們五大客戶的銷售分別約佔同期我們總收入的21.0%、25.5%、25.2%及25.3%。對我們最大客戶立白集團的銷售約佔同期我們總收入的17.9%、23.0%、20.7%及20.7%。,True,False,1,True,hit,1,True,hit,2,True,hit,1,False,hit,hit
ipo_2021_06601,6601.HK,supplier_concentration,231,primary,required,business_section,,ipo_2021_06601:supplier_concentration:5,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,截至2017年、2018年及2019年12月31日止年度以及截至2020年9月30日止九個月，我們向五大供應商作出的採購分別佔我們總採購額的44.5%、39.6%、47.0%及51.0%，及我們向最大供應商立白集團作出的採購分別佔我們總採購額的20.8%、15.8%、29.1%及25.3%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06601,6601.HK,redemption_rights,158,primary,required,pre_ipo_investment,,ipo_2021_06601:redemption_rights:6,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,就首次公開發售前投資而言，茅先生未獲授與本公司有關的任何特別權利。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06601,6601.HK,material_litigation_compliance,251,primary,required,legal_disclosure,,ipo_2021_06601:material_litigation_compliance:7,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,於往績記錄期間，我們未為部分員工足額繳納社會保險及住房公積金供款。該不合規事件主要是由於我們的勞動力龐大且流動性相對較高、人力資源員工（未全面了解相關中國法律法規的相關規定）缺乏經驗，以及許多員工傾向於選擇不對該等基金供款所致。 中國法律顧問已告知我們，根據相關中國法律法規，倘我們未按規定足額繳納社會保險供款，則我們可能會被責令限期繳納社會保險供款未繳足部分，並可能需自付款應付之日起，按日繳納遞延付款0.05%的滯納金。倘有關付款未於規定期限內作出，則有關主管部門可能會進一步,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06601,6601.HK,material_litigation_compliance,251,supporting,required,legal_disclosure,,ipo_2021_06601:material_litigation_compliance:8,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,董事認為，考慮到：(i)截至最後可行日期，我們並無收到相關中國部門就社會保險及住房公積金要求我們補足實際差額或對我們處以罰款的任何通知；(ii)於往績記錄期間及直至最後可行日期，我們並無被處以任何重大行政處罰；(iii)我們概無獲悉任何有關社會保險及住房公積金的重大員工投訴或牽涉任何與此有關與員工之間的重大勞工糾紛；(iv)對於2017年、2018年、2019年及截至2020年9月30日止九個月的社會保險及住房公積金供款差額，我們已分別計提撥備人民幣1.07百萬元、人民幣1.,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06601,6601.HK,precommercial_product,471,primary,required,accountants_report,,ipo_2021_06601:precommercial_product:10,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,貴集團主要在中國從事殺蟲驅蚊、家居清潔、空氣護理、個人護理、寵物護理及其他產品的生產及貿易。,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06601,6601.HK,precommercial_product,471,supporting,required,accountants_report,,ipo_2021_06601:precommercial_product:11,expert_results\ipo_2021_06601\pass1\expert_annotation_v1.json,"按產品類別劃分的收入 殺蟲驅蚊 920,380 936,376 875,948 862,612 948,083 家居清潔 330,170 330,846 362,200 273,576 354,957 空氣護理 77,353 63,501 62,096 49,111 46,124 個人護理 – – 71,495 54,851 92,810 寵物護理 35 87 1,743 254 9,940 其他（附註） 18,276 19,263 9,920 9,642 9,461 總計 ",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06628,6628.HK,cash_runway,555,primary,required,accountants_report,,ipo_2021_06628:cash_runway:0,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,"經營活動所用現金淨額 (234,960) (174,398) (42,827) (48,037)",True,False,2,True,hit,2,True,hit,6,True,ranking_miss,2,False,ranking_miss,ranking_miss
ipo_2021_06628,6628.HK,cash_runway,557,primary,required,accountants_report,,ipo_2021_06628:cash_runway:1,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,"年╱期末現金及現金等價物（以銀行結餘及現金列示） 458,100 813,592 631,767 1,038,373",True,False,5,True,hit,5,True,hit,7,True,ranking_miss,5,False,ranking_miss,ranking_miss
ipo_2021_06628,6628.HK,continuous_loss,550,primary,required,accountants_report,,ipo_2021_06628:continuous_loss:2,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,"年╱期內虧損 (437,354) (322,900) (24,782) (70,044)",True,False,7,True,ranking_miss,8,True,ranking_miss,1,True,hit,1,False,hit,hit
ipo_2021_06628,6628.HK,revenue_growth,550,primary,required,accountants_report,,ipo_2021_06628:revenue_growth:3,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,"收益 6 44,140 80,980 6,810 7,883",True,False,13,True,ranking_miss,13,True,ranking_miss,19,True,ranking_miss,13,False,ranking_miss,ranking_miss
ipo_2021_06628,6628.HK,customer_concentration,577,primary,required,accountants_report,,ipo_2021_06628:customer_concentration:4,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,"於往績記錄期，來自為貴集團貢獻10%以上總收益的客戶收益如下： 客戶A 14,659 不適用 2,390 不適用 客戶B 13,496 10,274 – 不適用 客戶C 6,624 不適用 – 不適用 客戶D 不適用 8,300 3,467 不適用 客戶E – 25,573 不適用 775 客戶F – 12,738 不適用 – 客戶G – 10,361 不適用 5,025 不適用：少於總收益的10%金額不披露",True,False,4,True,hit,7,True,ranking_miss,1,True,hit,1,True,hit,hit
ipo_2021_06628,6628.HK,customer_concentration,550,supporting,required,accountants_report,,ipo_2021_06628:customer_concentration:5,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,"收益 6 44,140 80,980 6,810 7,883",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,True,partial_completion,candidate_miss
ipo_2021_06628,6628.HK,supplier_concentration,361,primary,required,business_section,,ipo_2021_06628:supplier_concentration:7,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,於2019年、2020年及截至2021年3月31日止三個月，來自我們五大供應商的採購合共分別佔我們各相關期間總採購的68.3%、39.9%及34.8%，而僅來自我們最大供應商的採購分別佔我們同期總採購的26.2%、17.3%及8.6%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06628,6628.HK,redemption_rights,605,primary,required,accountants_report,,ipo_2021_06628:redemption_rights:8,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,(d) 贖回特徵 倘截至2023年12月31日合資格首次公開發售尚未發生，則於其後任何時間，A系列優先股、B系列優先股或C系列優先股持有人可要求貴公司購回其優先股。,True,False,13,True,ranking_miss,13,True,ranking_miss,15,True,ranking_miss,13,True,partial_completion,ranking_miss
ipo_2021_06628,6628.HK,redemption_rights,233,cross_check,required,pre_ipo_investment,,ipo_2021_06628:redemption_rights:9,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,首次公開發售前投資者根據首次公開發售前股東協議獲授若干特殊權利，包括優先參與未來各輪融資的慣常權利、知情權及反攤薄及否決權（若適用）等。遵照聯交所發出的指引信HKEX-GL43-12，授予首次公開發售前投資者的該等特殊權利將不會於上市後存續且於向聯交所提交本公司上市申請後優先股持有人亦無持有贖回權。,True,False,1,True,hit,1,True,hit,1,True,hit,1,True,hit,hit
ipo_2021_06628,6628.HK,material_litigation_compliance,375,primary,required,legal_disclosure,,ipo_2021_06628:material_litigation_compliance:10,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,於往績記錄期及直至最後實際可行日期，我們並無因不遵守EHS法律或法規而受到任何重大罰款或其他重大處罰，亦無發生任何重大工作場所事故。 法律程序及合規 於往績記錄期及直至最後實際可行日期，我們並無牽涉任何實際的或（據我們所深知）可能面臨的重大法律或行政訴訟程序。,True,False,4,True,hit,6,True,ranking_miss,4,True,hit,4,True,hit,hit
ipo_2021_06628,6628.HK,material_litigation_compliance,376,supporting,required,legal_disclosure,,ipo_2021_06628:material_litigation_compliance:11,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,於往績記錄期及直至最後實際可行日期，我們已從有關當局獲得對我們的經營而言屬重大的一切必要牌照、批准和許可證。,True,False,,False,candidate_miss,19,True,ranking_miss,,False,candidate_miss,19,True,partial_completion,candidate_miss
ipo_2021_06628,6628.HK,precommercial_product,253,primary,required,business_section,,ipo_2021_06628:precommercial_product:13,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,MSB2311：我們的核心產品MSB2311為第二代PD-L1抑制劑，較其他PD-(L)1抗體具有獨特性。MSB2311將作為TMB-H泛型實體瘤的單藥療法在2期研究中進一步評估。,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06628,6628.HK,precommercial_product,446,primary,required,financial_information,,ipo_2021_06628:precommercial_product:14,expert_results\ipo_2021_06628\pass1\expert_annotation_v1.json,儘管我們目前尚無獲准可進行商業銷售的產品，亦未產生任何產品銷售收益，惟隨著一款或多款候選藥物進入最後開發階段，我們預期於隨後幾年內商業化一款或多款候選藥物。,True,False,11,True,ranking_miss,18,True,ranking_miss,12,True,ranking_miss,11,False,ranking_miss,ranking_miss
ipo_2021_06668,6668.HK,cash_runway,442,primary,required,accountants_report,,ipo_2021_06668:cash_runway:0,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"經營活動所得現金淨額 67,960 103,558 110,409 65,634 71,355",True,False,2,True,hit,2,True,hit,3,True,hit,2,False,hit,hit
ipo_2021_06668,6668.HK,cash_runway,443,supporting,required,accountants_report,,ipo_2021_06668:cash_runway:1,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"年╱期末的現金及現金等價物 指銀行結餘及現金 81,749 86,862 133,909 117,169 123,943",True,False,1,True,hit,1,True,hit,4,True,hit,1,False,hit,hit
ipo_2021_06668,6668.HK,continuous_loss,436,primary,required,accountants_report,,ipo_2021_06668:continuous_loss:2,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"年╱期內利潤 11 47,940 77,795 95,600 78,814 90,141",True,False,3,True,hit,3,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06668,6668.HK,revenue_growth,436,primary,required,accountants_report,,ipo_2021_06668:revenue_growth:3,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"綜合損益及其他全面收益表 截至12月31日止年度 截至9月30日止九個月 2017年 2018年 2019年 2019年 2020年 附註 人民幣千元 人民幣千元 人民幣千元 人民幣千元 人民幣千元 （未經審核） 持續經營業務： 收入 5 278,067 328,694 387,314 286,698 305,862",True,False,,False,candidate_miss,30,True,ranking_miss,28,True,ranking_miss,28,False,ranking_miss,ranking_miss
ipo_2021_06668,6668.HK,customer_concentration,230,primary,required,business_section,,ipo_2021_06668:customer_concentration:4,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,截至2017年、2018年及2019年12月31日止年度以及截至2020年9月30日止九個月，我們五大客戶所產生的收入分別約為人民幣85.7百萬元、人民幣96.1百萬元、人民幣127.2百萬元及人民幣112.7百萬元，分別佔持續經營業務的收入總額30.8%、29.3%、32.8%及36.8%。截至2017年、2018年及2019年12月31日止年度以及截至2020年9月30日止九個月，我們最大客戶星河控股及其聯繫人（具體而言為星河房地產開發集團）所產生的收入分別約為人民幣63,True,False,6,True,ranking_miss,11,True,ranking_miss,6,True,ranking_miss,6,False,ranking_miss,ranking_miss
ipo_2021_06668,6668.HK,customer_concentration,436,supporting,required,accountants_report,,ipo_2021_06668:customer_concentration:5,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"持續經營業務： 收入 5 278,067 328,694 387,314 286,698 305,862",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06668,6668.HK,supplier_concentration,230,primary,required,business_section,,ipo_2021_06668:supplier_concentration:6,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,截至2017年、2018年及2019年12月31日止年度以及截至2020年9月30日止九個月，向五大供應商的採購額分別約為人民幣49.6百萬元、人民幣56.6百萬元、人民幣72.6百萬元及人民幣56.2百萬元，分別佔持續經營業務的採購總額之35.6%、35.7%、38.9%及41.0%，而向最大供應商星河控股其聯繫人（具體而言為星河智善生活集團）的採購額則分別約為人民幣39.7百萬元、人民幣45.1百萬元、人民幣57.2百萬元及人民幣42.0百萬元，分別佔持續經營業務的採購總,True,False,4,True,hit,6,True,ranking_miss,4,True,hit,4,True,hit,hit
ipo_2021_06668,6668.HK,supplier_concentration,436,supporting,required,accountants_report,,ipo_2021_06668:supplier_concentration:7,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"服務成本 (139,341) (158,712) (186,711) (139,594) (137,098)",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,True,partial_completion,candidate_miss
ipo_2021_06668,6668.HK,redemption_rights,134,primary,required,corporate_structure,,ipo_2021_06668:redemption_rights:8,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"於2019年9月2日，作為重組一部分，星河商用置業投資分別與宏達利興及永興宏泰訂立股份轉讓協議，據此，宏達利興及永興宏泰分別同意向星河商用置業投資轉讓3,740,000股及1,060,000股股份，分別相當於星河商置集團股本約10.60%及3.00%，代價分別為人民幣26,217,400元及人民幣7,430,600元，乃經參考星河商置集團截至2019年6月30日的資產淨值而釐定。此外，安林珊資產管理與永興宏泰於同日訂立股份轉讓協議，據此，永興宏泰同意轉讓500,000股股份（",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06668,6668.HK,redemption_rights,137,supporting,required,corporate_structure,,ipo_2021_06668:redemption_rights:9,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,於上述收購事項完成後，星河商置集團成為星瀚商業的直接全資附屬公司。 中國法律顧問已確認，我們已就完成上述我們的境內重組向相關主管監管機關作出或自其取得所有必要批准、授權或備案。,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06668,6668.HK,material_litigation_compliance,246,primary,required,legal_disclosure,,ipo_2021_06668:material_litigation_compliance:11,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,證書、牌照及許可證 我們須就業務運營取得並持有各類證書、牌照及許可證。誠如中國法律顧問告知，於往績記錄期間及直至最後可行日期，我們已獲得相關監管機構授出就於中國的業務運營而言屬重大的全部證書、牌照及許可證，且此等證書、牌照及許可證截至最後可行日期有效。我們須不時續領該等證書、牌照及許可證。 法律訴訟及不合規事件 法律程序 我們或會不時於日常業務過程中涉及法律、仲裁或行政程序。截至最後可行日期，並無尚未了結或針對我們或任何董事的法律或仲裁程序，而或會對我們的財務狀況或經營業績造,True,False,2,True,hit,2,True,hit,2,True,hit,2,True,hit,hit
ipo_2021_06668,6668.HK,material_litigation_compliance,248,supporting,required,legal_disclosure,,ipo_2021_06668:material_litigation_compliance:12,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,截至最後可行日期，我們並無接獲任何通知，要求我們支付有關社會保險及住房公積金供款的不足金額或罰款；,True,False,34,True,ranking_miss,13,True,ranking_miss,,False,candidate_miss,13,True,partial_completion,candidate_miss
ipo_2021_06668,6668.HK,precommercial_product,158,primary,required,business_section,,ipo_2021_06668:precommercial_product:15,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,我們的業務模式 我們為一間商用物業運營服務供應商，專注於透過我們的專業管理為業主改善商用物業（主要為購物中心、購物街及商業綜合體）的經營業績。我們的商用物業運營服務包括： • 定位、建築諮詢及租戶招攬服務：主要包括市場定位、業務策劃諮詢、設計及建築諮詢以及租戶招攬服務； • 運營管理服務：主要包括制訂運營策略、舉辦營銷及推廣活動、租戶管理服務、物業管理服務及收租服務； • 物業租賃服務：包括向租戶分租根據整租服務模式管理的商用物業之商用空間；及 • 增值服務：主要包括管理客戶,True,False,,False,candidate_miss,45,True,ranking_miss,26,True,ranking_miss,26,False,ranking_miss,ranking_miss
ipo_2021_06668,6668.HK,precommercial_product,436,supporting,required,accountants_report,,ipo_2021_06668:precommercial_product:16,expert_results\ipo_2021_06668\pass1\expert_annotation_v1.json,"持續經營業務： 收入 5 278,067 328,694 387,314 286,698 305,862",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06821,6821.HK,cash_runway,477,primary,required,accountants_report,,ipo_2021_06821:cash_runway:0,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"經營活動所得現金流量淨額 415,899 602,034 572,913 122,743 478,005",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,True,partial_completion,candidate_miss
ipo_2021_06821,6821.HK,cash_runway,479,primary,required,accountants_report,,ipo_2021_06821:cash_runway:1,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"現金流量表所述現金及現金等價物 604,528 414,384 2,121,559 144,634 622,235",True,False,1,True,hit,1,True,hit,1,True,hit,1,True,hit,hit
ipo_2021_06821,6821.HK,continuous_loss,470,primary,required,accountants_report,,ipo_2021_06821:continuous_loss:2,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"年內 ╱ 期內利潤 406,357 551,589 719,703 314,291 429,324",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
ipo_2021_06821,6821.HK,revenue_growth,470,primary,required,accountants_report,,ipo_2021_06821:revenue_growth:3,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"收入 5 1,822,787 2,445,849 3,136,724 1,256,774 1,755,569",True,False,42,True,ranking_miss,,False,candidate_miss,,False,candidate_miss,42,False,candidate_miss,candidate_miss
ipo_2021_06821,6821.HK,customer_concentration,235,primary,required,business_section,,ipo_2021_06821:customer_concentration:5,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,於2018年、2019年及2020年以及截至2021 年6 月30日止六個月，我們五大客戶合共佔我們收入的比重分別為64.1%、53.3%、58.0%及53.2%，而於往績記錄期間各年度或各期間我們最大客戶佔我們同期收入的比重則分別為27.9%、22.4%、20.4%及18.6%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06821,6821.HK,customer_concentration,236,supporting,required,business_section,,ipo_2021_06821:customer_concentration:6,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"截至2018年12月31日止年度 1 客戶A 508,027 27.9% 2 客戶B 238,908 13.1% 3 客戶C 183,105 10.0% 4 客戶D 175,939 9.7% 5 客戶E 61,122 3.4%",True,False,6,True,ranking_miss,4,True,hit,3,True,hit,3,False,hit,hit
ipo_2021_06821,6821.HK,customer_concentration,235,cross_check,required,business_section,,ipo_2021_06821:customer_concentration:7,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"總計 1,822,787 100.0 2,445,849 100.0 3,136,724 100.0 1,755,569 100.0",True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06821,6821.HK,supplier_concentration,242,primary,required,business_section,,ipo_2021_06821:supplier_concentration:8,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,於2018年、2019年及2020年以及截至2021年6月30日止六個月，我們五大供應商合計佔我們原材料採購總額的比重分別為25.8%、23.7%、21.2%及28.7%，而於往績記錄期間各年度或各期間我們最大供應商佔我們於各期間原材料採購總額的比重則分別為6.6%、5.5%、7.1%及9.9%。,True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06821,6821.HK,supplier_concentration,242,supporting,required,business_section,,ipo_2021_06821:supplier_concentration:9,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"總計 758,667 100.0 971,540 100.0 1,413,836 100.0 1,158,232 100.0",True,False,1,True,hit,1,True,hit,1,True,hit,1,False,hit,hit
ipo_2021_06821,6821.HK,material_litigation_compliance,284,primary,required,legal_disclosure,,ipo_2021_06821:material_litigation_compliance:14,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,截至最後可行日期，我們不受任何未決或威脅的重大爭端、訴訟、仲裁或行政訴訟的約束，亦不是其中的一方。,True,False,2,True,hit,2,True,hit,2,True,hit,2,True,hit,hit
ipo_2021_06821,6821.HK,material_litigation_compliance,284,supporting,required,legal_disclosure,,ipo_2021_06821:material_litigation_compliance:15,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,於往績記錄期間及直至最後可行日期，並無任何個別或全體董事認為將對整體業務運營或財務產生重大影響的不合規事件。以下載述我們視為不重大及不構成重大或系統性不合規的若干事件。,True,False,2,True,hit,2,True,hit,2,True,hit,2,True,hit,hit
ipo_2021_06821,6821.HK,material_litigation_compliance,286,supporting,required,legal_disclosure,,ipo_2021_06821:material_litigation_compliance:16,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,董事認為，相關不合規不會對我們的業務及經營業績造成重大不利影響，原因如下：(i)據我們所知，於往績記錄期間及直至最後可行日期，我們並未遭受任何行政處罰；(ii)於往績記錄期間及直至最後可行日期，就社會保險及住房公積金而言，我們概不知悉任何員工對我們的投訴，亦未涉及任何與員工的勞工糾紛；(iii)截至最後可行日期，我們並未收到中國相關部門的任何通知，要求我們繳納社會保險及住房公積金的欠繳款項或任何逾期費用；(iv)據我們的中國法律顧問告知，考慮到相關監管政策和上述事實，我們面臨,True,False,3,True,hit,5,True,hit,3,True,hit,3,True,hit,hit
ipo_2021_06821,6821.HK,material_litigation_compliance,290,supporting,required,legal_disclosure,,ipo_2021_06821:material_litigation_compliance:17,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,截至最後可行日期，內部控制顧問確認，概無有關本集團內部控制的未處理重大問題。,True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,True,partial_completion,candidate_miss
ipo_2021_06821,6821.HK,precommercial_product,197,primary,required,business_section,,ipo_2021_06821:precommercial_product:19,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,我們是全球領先的外包藥物開發及生產解決方案及服務的供應商。我們全面、一體化及高度定制化的解決方案及服務，使世界各地的製藥及生物技術公司能夠以最省時、最經濟的方式開發及生產藥物，並將對環境的影響降到最低。,True,False,,False,candidate_miss,46,True,ranking_miss,36,True,ranking_miss,36,False,ranking_miss,ranking_miss
ipo_2021_06821,6821.HK,precommercial_product,201,primary,required,business_section,,ipo_2021_06821:precommercial_product:20,expert_results\ipo_2021_06821\pass1\expert_annotation_v1.json,"商業化階段CDMO解決方案 1,037,590 56.9 1,215,784 49.7 1,651,006 52.6 715,724 57.0 785,405 44.7",True,False,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,,False,candidate_miss,candidate_miss
