case_id,risk_code,page,evidence_role,requirement,source_authority,confidence,evidence_id,gold_label,judgement_status,annotation_source,audit_status,audit_resolution
ipo_2021_01024,redemption_rights,682,supporting,supporting_only,accountants_report,0.98,ipo_2021_01024:redemption_rights:8,1,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,material_litigation_compliance,317,primary,required,business_section,0.98,ipo_2021_01024:material_litigation_compliance:9,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,material_litigation_compliance,318,supporting,required,business_section,0.96,ipo_2021_01024:material_litigation_compliance:10,2,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,material_litigation_compliance,318,supporting,supporting_only,business_section,0.98,ipo_2021_01024:material_litigation_compliance:11,1,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,material_litigation_compliance,314,cross_check,supporting_only,business_section,0.98,ipo_2021_01024:material_litigation_compliance:12,1,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01024,precommercial_product,633,primary,required,accountants_report,0.99,ipo_2021_01024:precommercial_product:13,3,JUDGED,expert_results\ipo_2021_01024\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,cash_runway,379,primary,required,accountants_report,0.99,ipo_2021_01413:cash_runway:0,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,cash_runway,380,primary,required,accountants_report,0.99,ipo_2021_01413:cash_runway:1,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,cash_runway,381,cross_check,supporting_only,accountants_report,0.99,ipo_2021_01413:cash_runway:2,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,continuous_loss,375,primary,required,accountants_report,0.99,ipo_2021_01413:continuous_loss:3,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01413,revenue_growth,375,primary,required,accountants_report,0.99,ipo_2021_01413:revenue_growth:4,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|SET_REVIEW_STATE|EVIDENCE_LIMITED_FINAL_REVIEW_STATE|REVIEW_STATE
ipo_2021_01413,customer_concentration,159,primary,required,business_section,0.99,ipo_2021_01413:customer_concentration:5,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01413,customer_concentration,155,cross_check,supporting_only,business_section,0.99,ipo_2021_01413:customer_concentration:6,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01413,supplier_concentration,187,primary,required,business_section,0.99,ipo_2021_01413:supplier_concentration:7,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01413,supplier_concentration,184,cross_check,supporting_only,business_section,0.99,ipo_2021_01413:supplier_concentration:8,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01413,material_litigation_compliance,218,primary,required,legal_disclosure,0.99,ipo_2021_01413:material_litigation_compliance:9,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,material_litigation_compliance,219,supporting,supporting_only,legal_disclosure,0.98,ipo_2021_01413:material_litigation_compliance:10,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,material_litigation_compliance,219,cross_check,supporting_only,legal_disclosure,0.98,ipo_2021_01413:material_litigation_compliance:11,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,material_litigation_compliance,216,cross_check,supporting_only,legal_disclosure,0.98,ipo_2021_01413:material_litigation_compliance:12,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,precommercial_product,112,primary,required,business_section,0.99,ipo_2021_01413:precommercial_product:13,3,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,redemption_rights,109,supporting,supporting_only,corporate_structure,0.95,ipo_2021_01413:redemption_rights:14,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,redemption_rights,434,context,supporting_only,other,0.98,ipo_2021_01413:redemption_rights:15,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01413,precommercial_product,215,supporting,supporting_only,business_section,0.99,ipo_2021_01413:precommercial_product:16,1,JUDGED,expert_results\ipo_2021_01413\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,cash_runway,341,primary,required,accountants_report,0.99,ipo_2021_01927:cash_runway:0,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,cash_runway,342,primary,required,accountants_report,0.99,ipo_2021_01927:cash_runway:1,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,continuous_loss,335,primary,required,accountants_report,0.99,ipo_2021_01927:continuous_loss:2,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,revenue_growth,335,primary,required,accountants_report,0.99,ipo_2021_01927:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_01927,customer_concentration,174,supporting,supporting_only,business_section,0.99,ipo_2021_01927:customer_concentration:4,1,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,customer_concentration,178,primary,required,business_section,0.99,ipo_2021_01927:customer_concentration:5,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,customer_concentration,178,primary,required,business_section,0.99,ipo_2021_01927:customer_concentration:6,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,supplier_concentration,183,supporting,supporting_only,business_section,0.99,ipo_2021_01927:supplier_concentration:7,1,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,supplier_concentration,187,primary,required,business_section,0.99,ipo_2021_01927:supplier_concentration:8,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,supplier_concentration,187,primary,required,business_section,0.99,ipo_2021_01927:supplier_concentration:9,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_01927,redemption_rights,119,primary,required,pre_ipo_investment,0.99,ipo_2021_01927:redemption_rights:10,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,redemption_rights,119,supporting,supporting_only,pre_ipo_investment,0.98,ipo_2021_01927:redemption_rights:11,1,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,198,context,supporting_only,legal_disclosure,0.98,ipo_2021_01927:material_litigation_compliance:12,1,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,199,primary,required,legal_disclosure,0.99,ipo_2021_01927:material_litigation_compliance:13,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,199,primary,required,legal_disclosure,0.98,ipo_2021_01927:material_litigation_compliance:14,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,199,primary,required,legal_disclosure,0.99,ipo_2021_01927:material_litigation_compliance:15,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,199,primary,required,legal_disclosure,0.98,ipo_2021_01927:material_litigation_compliance:16,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,200,primary,required,legal_disclosure,0.98,ipo_2021_01927:material_litigation_compliance:17,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,material_litigation_compliance,189,cross_check,supporting_only,legal_disclosure,0.97,ipo_2021_01927:material_litigation_compliance:18,1,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,precommercial_product,127,primary,required,business_section,0.99,ipo_2021_01927:precommercial_product:19,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_01927,precommercial_product,127,primary,required,business_section,0.99,ipo_2021_01927:precommercial_product:20,3,JUDGED,expert_results\ipo_2021_01927\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,cash_runway,472,primary,required,accountants_report,0.99,ipo_2021_02015:cash_runway:0,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,cash_runway,481,primary,required,accountants_report,0.99,ipo_2021_02015:cash_runway:1,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,continuous_loss,477,primary,required,accountants_report,0.99,ipo_2021_02015:continuous_loss:2,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02015,revenue_growth,477,primary,required,accountants_report,0.99,ipo_2021_02015:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02015,customer_concentration,292,primary,required,business_section,0.99,ipo_2021_02015:customer_concentration:4,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|FORMAL_BOUND_EXCLUDES_MEDIUM|DETERMINISTIC
ipo_2021_02015,supplier_concentration,292,primary,required,business_section,0.99,ipo_2021_02015:supplier_concentration:5,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|BOUND_INSUFFICIENT_FOR_UNIQUE_THRESHOLD_STATE|REVIEW_STATE
ipo_2021_02015,supplier_concentration,286,context,supporting_only,business_section,0.95,ipo_2021_02015:supplier_concentration:6,1,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|BOUND_INSUFFICIENT_FOR_UNIQUE_THRESHOLD_STATE|REVIEW_STATE
ipo_2021_02015,redemption_rights,250,primary,required,pre_ipo_investment,0.98,ipo_2021_02015:redemption_rights:7,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,redemption_rights,251,primary,required,pre_ipo_investment,0.98,ipo_2021_02015:redemption_rights:8,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,redemption_rights,251,supporting,required,pre_ipo_investment,0.99,ipo_2021_02015:redemption_rights:9,2,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,redemption_rights,529,cross_check,supporting_only,accountants_report,0.99,ipo_2021_02015:redemption_rights:10,1,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,material_litigation_compliance,298,primary,required,legal_disclosure,0.99,ipo_2021_02015:material_litigation_compliance:11,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,material_litigation_compliance,302,primary,required,legal_disclosure,0.98,ipo_2021_02015:material_litigation_compliance:12,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,material_litigation_compliance,548,cross_check,supporting_only,accountants_report,0.97,ipo_2021_02015:material_litigation_compliance:13,1,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,precommercial_product,260,primary,required,business_section,0.99,ipo_2021_02015:precommercial_product:14,3,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02015,precommercial_product,477,supporting,required,accountants_report,0.99,ipo_2021_02015:precommercial_product:15,2,JUDGED,expert_results\ipo_2021_02015\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,cash_runway,549,primary,required,accountants_report,0.99,ipo_2021_02137:cash_runway:0,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,continuous_loss,545,primary,required,accountants_report,0.99,ipo_2021_02137:continuous_loss:1,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02137,continuous_loss,185,supporting,supporting_only,other,0.98,ipo_2021_02137:continuous_loss:2,1,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02137,revenue_growth,379,primary,required,business_section,0.99,ipo_2021_02137:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|APPLY_AUDIT_OVERLAY_RELABEL|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02137,revenue_growth,564,cross_check,supporting_only,accountants_report,0.98,ipo_2021_02137:revenue_growth:4,1,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|APPLY_AUDIT_OVERLAY_RELABEL|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02137,customer_concentration,379,primary,required,business_section,0.99,ipo_2021_02137:customer_concentration:5,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|APPLY_AUDIT_OVERLAY_RELABEL|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02137,customer_concentration,427,supporting,required,financial_information,0.98,ipo_2021_02137:customer_concentration:6,2,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|APPLY_AUDIT_OVERLAY_RELABEL|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02137,supplier_concentration,383,primary,required,business_section,0.99,ipo_2021_02137:supplier_concentration:7,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02137,supplier_concentration,545,supporting,required,accountants_report,0.99,ipo_2021_02137:supplier_concentration:8,2,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02137,redemption_rights,287,primary,required,pre_ipo_investment,0.99,ipo_2021_02137:redemption_rights:9,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,material_litigation_compliance,397,primary,required,legal_disclosure,0.99,ipo_2021_02137:material_litigation_compliance:10,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,material_litigation_compliance,398,supporting,required,legal_disclosure,0.99,ipo_2021_02137:material_litigation_compliance:11,2,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,material_litigation_compliance,402,supporting,required,legal_disclosure,0.99,ipo_2021_02137:material_litigation_compliance:12,2,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,precommercial_product,395,primary,required,business_section,0.99,ipo_2021_02137:precommercial_product:13,3,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,precommercial_product,379,supporting,required,business_section,0.99,ipo_2021_02137:precommercial_product:14,2,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02137,precommercial_product,394,supporting,supporting_only,business_section,0.98,ipo_2021_02137:precommercial_product:15,1,JUDGED,expert_results\ipo_2021_02137\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,cash_runway,414,primary,required,accountants_report,0.99,ipo_2021_02160:cash_runway:0,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,cash_runway,414,primary,required,accountants_report,0.99,ipo_2021_02160:cash_runway:1,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,continuous_loss,409,primary,required,accountants_report,0.99,ipo_2021_02160:continuous_loss:2,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02160,revenue_growth,429,primary,required,accountants_report,0.99,ipo_2021_02160:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02160,revenue_growth,254,supporting,required,business_section,0.98,ipo_2021_02160:revenue_growth:4,2,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02160,revenue_growth,255,supporting,required,business_section,0.97,ipo_2021_02160:revenue_growth:5,2,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|ZERO_REVENUE_DENOMINATOR_NOT_APPLICABLE|POLICY_RESOLVED
ipo_2021_02160,customer_concentration,255,primary,required,business_section,0.99,ipo_2021_02160:customer_concentration:6,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_02160,customer_concentration,256,primary,required,business_section,0.99,ipo_2021_02160:customer_concentration:7,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_02160,customer_concentration,429,cross_check,supporting_only,accountants_report,0.98,ipo_2021_02160:customer_concentration:8,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_02160,supplier_concentration,261,primary,required,business_section,0.99,ipo_2021_02160:supplier_concentration:9,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,supplier_concentration,262,cross_check,supporting_only,business_section,0.99,ipo_2021_02160:supplier_concentration:10,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,redemption_rights,451,primary,required,accountants_report,0.99,ipo_2021_02160:redemption_rights:11,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,redemption_rights,452,primary,required,accountants_report,0.99,ipo_2021_02160:redemption_rights:12,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,redemption_rights,452,supporting,required,accountants_report,0.99,ipo_2021_02160:redemption_rights:13,2,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,redemption_rights,194,context,supporting_only,pre_ipo_investment,0.96,ipo_2021_02160:redemption_rights:14,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,redemption_rights,198,supporting,supporting_only,corporate_structure,0.99,ipo_2021_02160:redemption_rights:15,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,material_litigation_compliance,266,primary,required,business_section,0.99,ipo_2021_02160:material_litigation_compliance:16,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,material_litigation_compliance,270,cross_check,supporting_only,legal_disclosure,0.98,ipo_2021_02160:material_litigation_compliance:17,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,material_litigation_compliance,538,cross_check,supporting_only,legal_disclosure,0.98,ipo_2021_02160:material_litigation_compliance:18,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,precommercial_product,35,context,required,other,0.99,ipo_2021_02160:precommercial_product:19,2,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,precommercial_product,233,primary,required,business_section,0.99,ipo_2021_02160:precommercial_product:20,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,precommercial_product,254,primary,required,business_section,0.99,ipo_2021_02160:precommercial_product:21,3,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,precommercial_product,429,cross_check,supporting_only,accountants_report,0.99,ipo_2021_02160:precommercial_product:22,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02160,precommercial_product,429,cross_check,supporting_only,accountants_report,0.99,ipo_2021_02160:precommercial_product:23,1,JUDGED,expert_results\ipo_2021_02160\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02190,cash_runway,535,primary,required,accountants_report,0.99,ipo_2021_02190:cash_runway:0,3,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02190,cash_runway,571,supporting,supporting_only,accountants_report,0.99,ipo_2021_02190:cash_runway:1,1,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02190,continuous_loss,531,primary,required,accountants_report,0.99,ipo_2021_02190:continuous_loss:2,3,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|MAX_SEVERITY_WITHIN_HOMOGENEOUS_DURATION_GROUP|POLICY_RESOLVED
ipo_2021_02190,revenue_growth,531,primary,required,accountants_report,0.99,ipo_2021_02190:revenue_growth:3,3,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02190,customer_concentration,349,primary,required,business_section,0.99,ipo_2021_02190:customer_concentration:4,3,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02190,customer_concentration,531,supporting,required,accountants_report,0.99,ipo_2021_02190:customer_concentration:5,2,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|CONFIRM_EXISTING|CANONICAL_INPUTS_CONFIRM_LABEL|DETERMINISTIC
ipo_2021_02190,supplier_concentration,350,primary,required,business_section,0.99,ipo_2021_02190:supplier_concentration:6,3,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|APPLY_AUDIT_OVERLAY_RELABEL|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_02190,supplier_concentration,351,supporting,supporting_only,business_section,0.99,ipo_2021_02190:supplier_concentration:7,1,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,available,financial_resolution_v1.json:CLOSED|APPLY_AUDIT_OVERLAY_RELABEL|MAX_SEVERITY_ACROSS_VALID_COMPARABLE_PERIODS|POLICY_RESOLVED
ipo_2021_02190,redemption_rights,261,primary,required,pre_ipo_investment,0.99,ipo_2021_02190:redemption_rights:8,3,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,not_available,
ipo_2021_02190,redemption_rights,262,cross_check,supporting_only,pre_ipo_investment,0.97,ipo_2021_02190:redemption_rights:9,1,JUDGED,expert_results\ipo_2021_02190\pass1\expert_annotation_v1.json,not_available,
